time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
9/30/15 1:00,30-Sep,34340,2607,15292,7.6,17.1,-242,-8.5
9/30/15 2:00,30-Sep,32609,2382,15292,7.3,15.6,-225,-8.6
9/30/15 3:00,30-Sep,31430,2602,15292,8.3,17,219,9.2
9/30/15 4:00,30-Sep,30958,1663,15292,5.4,10.9,-938,-36.1
9/30/15 5:00,30-Sep,31471,1542,15292,4.9,10.1,-121,-7.3
9/30/15 6:00,30-Sep,34066,1068,15292,3.1,7,-474,-30.7
9/30/15 7:00,30-Sep,37274,850,15292,2.3,5.6,-218,-20.4
9/30/15 8:00,30-Sep,36814,958,15292,2.6,6.3,109,12.8
9/30/15 9:00,30-Sep,38716,515,15292,1.3,3.4,-443,-46.2
9/30/15 10:00,30-Sep,41883,296,15292,0.7,1.9,-220,-42.6
9/30/15 11:00,30-Sep,45347,599,15292,1.3,3.9,303,102.3
9/30/15 12:00,30-Sep,48534,715,15292,1.5,4.7,116,19.3
9/30/15 13:00,30-Sep,51471,710,15292,1.4,4.6,-5,-0.7
9/30/15 14:00,30-Sep,54053,835,15292,1.5,5.5,125,17.7
9/30/15 15:00,30-Sep,55794,989,15292,1.8,6.5,154,18.4
9/30/15 16:00,30-Sep,57435,1157,15292,2,7.6,168,17
9/30/15 17:00,30-Sep,57568,1167,15292,2,7.6,10,0.9
9/30/15 18:00,30-Sep,56067,1322,15292,2.4,8.6,154,13.2
9/30/15 19:00,30-Sep,53294,1410,15292,2.6,9.2,89,6.7
9/30/15 20:00,30-Sep,52420,2243,15292,4.3,14.7,832,59
9/30/15 21:00,30-Sep,49382,3309,15292,6.7,21.6,1066,47.5
9/30/15 22:00,30-Sep,45706,3965,15292,8.7,25.9,656,19.8
9/30/15 23:00,30-Sep,41069,4412,15292,10.7,28.9,448,11.3
10/1/15 0:00,1-Oct,37090,4246,15292,11.4,27.8,-166,-3.8
10/1/15 1:00,1-Oct,34472,4221,15292,12.2,27.6,-25,-0.6
10/1/15 2:00,1-Oct,32717,4257,15292,13,27.8,37,0.9
10/1/15 3:00,1-Oct,31454,4374,15292,13.9,28.6,116,2.7
10/1/15 4:00,1-Oct,30922,4173,15292,13.5,27.3,-201,-4.6
10/1/15 5:00,1-Oct,31274,4612,15292,14.7,30.2,439,10.5
10/1/15 6:00,1-Oct,33617,4426,15292,13.2,28.9,-187,-4.1
10/1/15 7:00,1-Oct,36791,4466,15292,12.1,29.2,41,0.9
10/1/15 8:00,1-Oct,36121,3988,15292,11,26.1,-479,-10.7
10/1/15 9:00,1-Oct,37749,3224,15292,8.5,21.1,-764,-19.1
10/1/15 10:00,1-Oct,40169,2576,15292,6.4,16.8,-648,-20.1
10/1/15 11:00,1-Oct,42391,2439,15292,5.8,15.9,-137,-5.3
10/1/15 12:00,1-Oct,44573,2062,15292,4.6,13.5,-377,-15.5
10/1/15 13:00,1-Oct,46839,1270,15292,2.7,8.3,-792,-38.4
10/1/15 14:00,1-Oct,49087,893,15292,1.8,5.8,-378,-29.7
10/1/15 15:00,1-Oct,51119,785,15292,1.5,5.1,-107,-12
10/1/15 16:00,1-Oct,52425,842,15292,1.6,5.5,56,7.2
10/1/15 17:00,1-Oct,52468,1090,15292,2.1,7.1,248,29.5
10/1/15 18:00,1-Oct,51143,1650,15292,3.2,10.8,560,51.4
10/1/15 19:00,1-Oct,48655,2450,15292,5,16,800,48.5
10/1/15 20:00,1-Oct,48447,3862,15292,8,25.3,1412,57.6
10/1/15 21:00,1-Oct,46236,5249,15292,11.4,34.3,1387,35.9
10/1/15 22:00,1-Oct,42796,6173,15292,14.4,40.4,923,17.6
10/1/15 23:00,1-Oct,38888,6480,15292,16.7,42.4,308,5
10/2/15 0:00,2-Oct,35445,6597,15461,18.6,42.7,116,1.8
10/2/15 1:00,2-Oct,32923,6288,15461,19.1,40.7,-309,-4.7
10/2/15 2:00,2-Oct,31207,5899,15461,18.9,38.2,-389,-6.2
10/2/15 3:00,2-Oct,29965,5095,15461,17,33,-804,-13.6
10/2/15 4:00,2-Oct,29317,4479,15461,15.3,29,-616,-12.1
10/2/15 5:00,2-Oct,29891,3942,15461,13.2,25.5,-537,-12
10/2/15 6:00,2-Oct,32003,3592,15461,11.2,23.2,-350,-8.9
10/2/15 7:00,2-Oct,34800,3676,15461,10.6,23.8,84,2.3
10/2/15 8:00,2-Oct,34022,3404,15461,10,22,-272,-7.4
10/2/15 9:00,2-Oct,35369,3171,15461,9,20.5,-233,-6.9
10/2/15 10:00,2-Oct,36849,3084,15461,8.4,19.9,-87,-2.8
10/2/15 11:00,2-Oct,38253,2794,15461,7.3,18.1,-289,-9.4
10/2/15 12:00,2-Oct,39836,2911,15461,7.3,18.8,117,4.2
10/2/15 13:00,2-Oct,41795,3094,15461,7.4,20,183,6.3
10/2/15 14:00,2-Oct,43725,3062,15461,7,19.8,-33,-1.1
10/2/15 15:00,2-Oct,45183,2738,15461,6.1,17.7,-324,-10.6
10/2/15 16:00,2-Oct,46352,2967,15461,6.4,19.2,229,8.4
10/2/15 17:00,2-Oct,46464,3437,15461,7.4,22.2,471,15.9
10/2/15 18:00,2-Oct,45176,3728,15461,8.3,24.1,290,8.4
10/2/15 19:00,2-Oct,42286,4030,15461,9.5,26.1,302,8.1
10/2/15 20:00,2-Oct,41672,4089,15461,9.8,26.4,59,1.5
10/2/15 21:00,2-Oct,39719,4473,15461,11.3,28.9,384,9.4
10/2/15 22:00,2-Oct,37206,4927,15461,13.2,31.9,454,10.2
10/2/15 23:00,2-Oct,34326,5267,15461,15.3,34.1,339,6.9
10/3/15 0:00,3-Oct,31490,5618,15461,17.8,36.3,351,6.7
10/3/15 1:00,3-Oct,29418,6040,15461,20.5,39.1,423,7.5
10/3/15 2:00,3-Oct,27847,6042,15461,21.7,39.1,1,0
10/3/15 3:00,3-Oct,26918,6068,15461,22.5,39.2,27,0.4
10/3/15 4:00,3-Oct,26430,5638,15461,21.3,36.5,-430,-7.1
10/3/15 5:00,3-Oct,26316,4809,15461,18.3,31.1,-829,-14.7
10/3/15 6:00,3-Oct,26784,4570,15461,17.1,29.6,-239,-5
10/3/15 7:00,3-Oct,28020,4142,15461,14.8,26.8,-428,-9.4
10/3/15 8:00,3-Oct,28518,3546,15461,12.4,22.9,-595,-14.4
10/3/15 9:00,3-Oct,30495,3157,15461,10.4,20.4,-389,-11
10/3/15 10:00,3-Oct,32444,3342,15461,10.3,21.6,185,5.9
10/3/15 11:00,3-Oct,34005,3048,15461,9,19.7,-294,-8.8
10/3/15 12:00,3-Oct,35329,2578,15461,7.3,16.7,-470,-15.4
10/3/15 13:00,3-Oct,36869,2394,15461,6.5,15.5,-184,-7.1
10/3/15 14:00,3-Oct,38560,2495,15461,6.5,16.1,101,4.2
10/3/15 15:00,3-Oct,40306,2220,15461,5.5,14.4,-274,-11
10/3/15 16:00,3-Oct,41675,2552,15461,6.1,16.5,332,14.9
10/3/15 17:00,3-Oct,42220,3432,15461,8.1,22.2,880,34.5
10/3/15 18:00,3-Oct,41367,4426,15461,10.7,28.6,994,29
10/3/15 19:00,3-Oct,39378,4965,15461,12.6,32.1,538,12.2
10/3/15 20:00,3-Oct,39407,5635,15461,14.3,36.4,670,13.5
10/3/15 21:00,3-Oct,37646,5677,15461,15.1,36.7,42,0.7
10/3/15 22:00,3-Oct,35598,6284,15461,17.7,40.6,607,10.7
10/3/15 23:00,3-Oct,33111,6693,15461,20.2,43.3,409,6.5
10/4/15 0:00,4-Oct,30815,6400,15461,20.8,41.4,-293,-4.4
10/4/15 1:00,4-Oct,28920,6041,15461,20.9,39.1,-359,-5.6
10/4/15 2:00,4-Oct,27416,5379,15461,19.6,34.8,-662,-11
10/4/15 3:00,4-Oct,26542,3594,15461,13.5,23.2,-1785,-33.2
10/4/15 4:00,4-Oct,25884,2230,15461,8.6,14.4,-1364,-38
10/4/15 5:00,4-Oct,25576,2288,15461,8.9,14.8,58,2.6
10/4/15 6:00,4-Oct,25955,2520,15461,9.7,16.3,232,10.2
10/4/15 7:00,4-Oct,26700,2427,15461,9.1,15.7,-93,-3.7
10/4/15 8:00,4-Oct,27012,2297,15461,8.5,14.9,-130,-5.4
10/4/15 9:00,4-Oct,29047,1765,15461,6.1,11.4,-532,-23.2
10/4/15 10:00,4-Oct,31118,1651,15461,5.3,10.7,-113,-6.4
10/4/15 11:00,4-Oct,32715,1378,15461,4.2,8.9,-273,-16.6
10/4/15 12:00,4-Oct,34704,1031,15461,3,6.7,-347,-25.2
10/4/15 13:00,4-Oct,36724,803,15461,2.2,5.2,-227,-22.1
10/4/15 14:00,4-Oct,38811,685,15461,1.8,4.4,-118,-14.7
10/4/15 15:00,4-Oct,40618,504,15461,1.2,3.3,-181,-26.4
10/4/15 16:00,4-Oct,42060,628,15461,1.5,4.1,124,24.6
10/4/15 17:00,4-Oct,42829,734,15461,1.7,4.7,106,16.9
10/4/15 18:00,4-Oct,42437,964,15461,2.3,6.2,230,31.3
10/4/15 19:00,4-Oct,40958,1193,15461,2.9,7.7,229,23.7
10/4/15 20:00,4-Oct,41475,1875,15461,4.5,12.1,682,57.2
10/4/15 21:00,4-Oct,39787,2318,15461,5.8,15,443,23.6
10/4/15 22:00,4-Oct,37168,2318,15461,6.2,15,-1,0
10/4/15 23:00,4-Oct,34054,2158,15461,6.3,14,-159,-6.9
10/5/15 0:00,5-Oct,30871,2260,15461,7.3,14.6,101,4.7
10/5/15 1:00,5-Oct,29042,2194,15461,7.6,14.2,-66,-2.9
10/5/15 2:00,5-Oct,27909,2053,15461,7.4,13.3,-140,-6.4
10/5/15 3:00,5-Oct,27259,1794,15461,6.6,11.6,-259,-12.6
10/5/15 4:00,5-Oct,27141,1181,15461,4.4,7.6,-613,-34.2
10/5/15 5:00,5-Oct,28023,1041,15461,3.7,6.7,-140,-11.8
10/5/15 6:00,5-Oct,30447,1052,15461,3.5,6.8,10,1
10/5/15 7:00,5-Oct,33723,1069,15461,3.2,6.9,17,1.6
10/5/15 8:00,5-Oct,33507,1115,15461,3.3,7.2,46,4.3
10/5/15 9:00,5-Oct,34383,802,15461,2.3,5.2,-313,-28.1
10/5/15 10:00,5-Oct,36031,735,15461,2,4.8,-67,-8.3
10/5/15 11:00,5-Oct,37552,813,15461,2.2,5.3,78,10.6
10/5/15 12:00,5-Oct,39051,935,15461,2.4,6.1,122,15
10/5/15 13:00,5-Oct,40912,1443,15461,3.5,9.3,508,54.3
10/5/15 14:00,5-Oct,42553,1371,15461,3.2,8.9,-73,-5
10/5/15 15:00,5-Oct,44197,1422,15461,3.2,9.2,51,3.7
10/5/15 16:00,5-Oct,45481,1263,15461,2.8,8.2,-159,-11.2
10/5/15 17:00,5-Oct,45923,1398,15461,3,9,135,10.7
10/5/15 18:00,5-Oct,45283,1413,15461,3.1,9.1,15,1.1
10/5/15 19:00,5-Oct,43543,1381,15461,3.2,8.9,-32,-2.2
10/5/15 20:00,5-Oct,43895,1922,15461,4.4,12.4,541,39.2
10/5/15 21:00,5-Oct,41788,2455,15461,5.9,15.9,532,27.7
10/5/15 22:00,5-Oct,38662,2549,15461,6.6,16.5,94,3.8
10/5/15 23:00,5-Oct,34924,2347,15461,6.7,15.2,-202,-7.9
10/6/15 0:00,6-Oct,31727,2538,15461,8,16.4,191,8.1
10/6/15 1:00,6-Oct,29544,2396,15461,8.1,15.5,-142,-5.6
10/6/15 2:00,6-Oct,28265,2418,15461,8.6,15.6,22,0.9
10/6/15 3:00,6-Oct,27462,2455,15461,8.9,15.9,37,1.5
10/6/15 4:00,6-Oct,27220,2193,15461,8.1,14.2,-262,-10.7
10/6/15 5:00,6-Oct,28049,1864,15461,6.6,12.1,-329,-15
10/6/15 6:00,6-Oct,30538,1715,15461,5.6,11.1,-149,-8
10/6/15 7:00,6-Oct,33821,1814,15461,5.4,11.7,99,5.8
10/6/15 8:00,6-Oct,33277,1862,15461,5.6,12,48,2.7
10/6/15 9:00,6-Oct,34557,1385,15461,4,9,-477,-25.6
10/6/15 10:00,6-Oct,36574,1185,15461,3.2,7.7,-200,-14.4
10/6/15 11:00,6-Oct,38577,1596,15461,4.1,10.3,411,34.6
10/6/15 12:00,6-Oct,40677,1342,15461,3.3,8.7,-254,-15.9
10/6/15 13:00,6-Oct,43081,1284,15461,3,8.3,-58,-4.3
10/6/15 14:00,6-Oct,45507,1089,15461,2.4,7,-196,-15.2
10/6/15 15:00,6-Oct,47768,891,15461,1.9,5.8,-197,-18.1
10/6/15 16:00,6-Oct,49504,848,15461,1.7,5.5,-43,-4.9
10/6/15 17:00,6-Oct,49989,961,15461,1.9,6.2,114,13.4
10/6/15 18:00,6-Oct,49133,1079,15461,2.2,7,117,12.2
10/6/15 19:00,6-Oct,46762,1408,15461,3,9.1,329,30.5
10/6/15 20:00,6-Oct,46557,2324,15461,5,15,916,65
10/6/15 21:00,6-Oct,44196,3831,15461,8.7,24.8,1508,64.9
10/6/15 22:00,6-Oct,40935,5185,15461,12.7,33.5,1353,35.3
10/6/15 23:00,6-Oct,36638,5979,15461,16.3,38.7,794,15.3
10/7/15 0:00,7-Oct,33281,6260,15461,18.8,40.5,281,4.7
10/7/15 1:00,7-Oct,30916,6808,15461,22,44,548,8.8
10/7/15 2:00,7-Oct,29454,6188,15461,21,40,-620,-9.1
10/7/15 3:00,7-Oct,28511,5352,15461,18.8,34.6,-837,-13.5
10/7/15 4:00,7-Oct,28328,4840,15461,17.1,31.3,-512,-9.6
10/7/15 5:00,7-Oct,28931,4387,15461,15.2,28.4,-454,-9.4
10/7/15 6:00,7-Oct,31371,3696,15461,11.8,23.9,-691,-15.8
10/7/15 7:00,7-Oct,34720,3166,15461,9.1,20.5,-530,-14.3
10/7/15 8:00,7-Oct,34140,2473,15461,7.2,16,-693,-21.9
10/7/15 9:00,7-Oct,35753,1760,15461,4.9,11.4,-712,-28.8
10/7/15 10:00,7-Oct,38197,1332,15461,3.5,8.6,-428,-24.3
10/7/15 11:00,7-Oct,40897,1586,15461,3.9,10.3,254,19.1
10/7/15 12:00,7-Oct,43609,1295,15461,3,8.4,-292,-18.4
10/7/15 13:00,7-Oct,46377,1137,15461,2.5,7.4,-158,-12.2
10/7/15 14:00,7-Oct,48859,1640,15461,3.4,10.6,503,44.2
10/7/15 15:00,7-Oct,50616,2068,15461,4.1,13.4,428,26.1
10/7/15 16:00,7-Oct,51721,2536,15461,4.9,16.4,468,22.6
10/7/15 17:00,7-Oct,51759,3318,15461,6.4,21.5,782,30.8
10/7/15 18:00,7-Oct,50399,3915,15461,7.8,25.3,597,18
10/7/15 19:00,7-Oct,48561,3781,15461,7.8,24.5,-134,-3.4
10/7/15 20:00,7-Oct,48376,4484,15461,9.3,29,703,18.6
10/7/15 21:00,7-Oct,45949,6330,15461,13.8,40.9,1846,41.2
10/7/15 22:00,7-Oct,42822,6902,15461,16.1,44.6,572,9
10/7/15 23:00,7-Oct,38577,6862,15461,17.8,44.4,-40,-0.6
10/8/15 0:00,8-Oct,35094,6063,15461,17.3,39.2,-798,-11.6
10/8/15 1:00,8-Oct,32741,5170,15461,15.8,33.4,-893,-14.7
10/8/15 2:00,8-Oct,31276,3854,15461,12.3,24.9,-1316,-25.5
10/8/15 3:00,8-Oct,30317,2965,15461,9.8,19.2,-889,-23.1
10/8/15 4:00,8-Oct,29765,2502,15461,8.4,16.2,-463,-15.6
10/8/15 5:00,8-Oct,30380,2274,15461,7.5,14.7,-228,-9.1
10/8/15 6:00,8-Oct,32950,1797,15461,5.5,11.6,-477,-21
10/8/15 7:00,8-Oct,36337,1652,15461,4.5,10.7,-145,-8.1
10/8/15 8:00,8-Oct,35748,1295,15461,3.6,8.4,-357,-21.6
10/8/15 9:00,8-Oct,37385,844,15461,2.3,5.5,-451,-34.8
10/8/15 10:00,8-Oct,40007,933,15461,2.3,6,89,10.6
10/8/15 11:00,8-Oct,42547,1442,15461,3.4,9.3,510,54.6
10/8/15 12:00,8-Oct,45133,1852,15461,4.1,12,409,28.4
10/8/15 13:00,8-Oct,47449,1558,15461,3.3,10.1,-294,-15.9
10/8/15 14:00,8-Oct,48988,1320,15461,2.7,8.5,-237,-15.2
10/8/15 15:00,8-Oct,50273,1476,15461,2.9,9.5,156,11.8
10/8/15 16:00,8-Oct,51079,1812,15461,3.5,11.7,336,22.8
10/8/15 17:00,8-Oct,51202,2528,15461,4.9,16.4,716,39.5
10/8/15 18:00,8-Oct,49821,1786,15461,3.6,11.6,-742,-29.3
10/8/15 19:00,8-Oct,48308,1718,15461,3.6,11.1,-68,-3.8
10/8/15 20:00,8-Oct,48053,1729,15461,3.6,11.2,11,0.6
10/8/15 21:00,8-Oct,45956,2322,15461,5.1,15,593,34.3
10/8/15 22:00,8-Oct,42860,2123,15461,5,13.7,-199,-8.6
10/8/15 23:00,8-Oct,39137,1850,15461,4.7,12,-274,-12.9
10/9/15 0:00,9-Oct,35862,1911,15461,5.3,12.4,61,3.3
10/9/15 1:00,9-Oct,33448,1264,15461,3.8,8.2,-647,-33.9
10/9/15 2:00,9-Oct,31736,916,15461,2.9,5.9,-348,-27.5
10/9/15 3:00,9-Oct,30935,687,15461,2.2,4.4,-229,-25
10/9/15 4:00,9-Oct,30498,405,15461,1.3,2.6,-282,-41.1
10/9/15 5:00,9-Oct,31051,763,15461,2.5,4.9,358,88.5
10/9/15 6:00,9-Oct,33405,1162,15461,3.5,7.5,399,52.4
10/9/15 7:00,9-Oct,36752,1605,15461,4.4,10.4,443,38.1
10/9/15 8:00,9-Oct,36477,1653,15461,4.5,10.7,48,3
10/9/15 9:00,9-Oct,37789,1840,15461,4.9,11.9,187,11.3
10/9/15 10:00,9-Oct,39873,1828,15461,4.6,11.8,-12,-0.7
10/9/15 11:00,9-Oct,42175,1912,15461,4.5,12.4,84,4.6
10/9/15 12:00,9-Oct,44447,1985,15461,4.5,12.8,73,3.8
10/9/15 13:00,9-Oct,46480,2486,15461,5.3,16.1,501,25.3
10/9/15 14:00,9-Oct,47751,3807,15461,8,24.6,1321,53.1
10/9/15 15:00,9-Oct,48427,3643,15461,7.5,23.6,-164,-4.3
10/9/15 16:00,9-Oct,48886,3313,15461,6.8,21.4,-329,-9
10/9/15 17:00,9-Oct,48258,3028,15461,6.3,19.6,-286,-8.6
10/9/15 18:00,9-Oct,46883,2681,15461,5.7,17.3,-347,-11.5
10/9/15 19:00,9-Oct,44941,2182,15461,4.9,14.1,-498,-18.6
10/9/15 20:00,9-Oct,44367,1773,15461,4,11.5,-409,-18.8
10/9/15 21:00,9-Oct,42516,1704,15461,4,11,-70,-3.9
10/9/15 22:00,9-Oct,40259,1639,15461,4.1,10.6,-64,-3.8
10/9/15 23:00,9-Oct,37387,1989,15461,5.3,12.9,350,21.3
10/10/15 0:00,10-Oct,34383,1884,15461,5.5,12.2,-105,-5.3
10/10/15 1:00,10-Oct,32167,1519,15461,4.7,9.8,-365,-19.4
10/10/15 2:00,10-Oct,30480,1410,15461,4.6,9.1,-108,-7.1
10/10/15 3:00,10-Oct,29276,1453,15461,5,9.4,43,3
10/10/15 4:00,10-Oct,28796,1509,15461,5.2,9.8,56,3.8
10/10/15 5:00,10-Oct,28666,1535,15461,5.4,9.9,26,1.7
10/10/15 6:00,10-Oct,29215,1489,15461,5.1,9.6,-46,-3
10/10/15 7:00,10-Oct,30110,1581,15461,5.3,10.2,92,6.2
10/10/15 8:00,10-Oct,30623,1757,15461,5.7,11.4,176,11.1
10/10/15 9:00,10-Oct,32892,1293,15461,3.9,8.4,-463,-26.4
10/10/15 10:00,10-Oct,35248,1360,15461,3.9,8.8,67,5.2
10/10/15 11:00,10-Oct,37753,1586,15461,4.2,10.3,226,16.6
10/10/15 12:00,10-Oct,39922,1637,15461,4.1,10.6,51,3.2
10/10/15 13:00,10-Oct,42260,1670,15461,4,10.8,33,2
10/10/15 14:00,10-Oct,44476,1706,15461,3.8,11,36,2.1
10/10/15 15:00,10-Oct,46257,1790,15461,3.9,11.6,85,5
10/10/15 16:00,10-Oct,47319,1811,15461,3.8,11.7,20,1.1
10/10/15 17:00,10-Oct,47522,1850,15461,3.9,12,40,2.2
10/10/15 18:00,10-Oct,46189,1845,15461,4,11.9,-5,-0.3
10/10/15 19:00,10-Oct,43802,1832,15461,4.2,11.8,-13,-0.7
10/10/15 20:00,10-Oct,43146,2791,15461,6.5,18,959,52.3
10/10/15 21:00,10-Oct,41052,3768,15461,9.2,24.4,977,35
10/10/15 22:00,10-Oct,38566,4747,15461,12.3,30.7,979,26
10/10/15 23:00,10-Oct,35757,5346,15461,15,34.6,599,12.6
10/11/15 0:00,11-Oct,33144,6033,15461,18.2,39,687,12.9
10/11/15 1:00,11-Oct,31014,7121,15461,23,46.1,1088,18
10/11/15 2:00,11-Oct,29469,7443,15461,25.3,48.1,322,4.5
10/11/15 3:00,11-Oct,28396,7434,15461,26.2,48.1,-9,-0.1
10/11/15 4:00,11-Oct,27720,7018,15461,25.3,45.4,-415,-5.6
10/11/15 5:00,11-Oct,27374,7058,15461,25.8,45.7,40,0.6
10/11/15 6:00,11-Oct,27649,7043,15461,25.5,45.6,-15,-0.2
10/11/15 7:00,11-Oct,28305,6955,15461,24.6,45,-88,-1.2
10/11/15 8:00,11-Oct,28546,5812,15461,20.4,37.6,-1143,-16.4
10/11/15 9:00,11-Oct,31242,5589,15461,17.9,36.2,-222,-3.8
10/11/15 10:00,11-Oct,34123,4484,15461,13.1,29,-1105,-19.8
10/11/15 11:00,11-Oct,37292,4665,15461,12.5,30.2,180,4
10/11/15 12:00,11-Oct,40910,4708,15461,11.5,30.5,43,0.9
10/11/15 13:00,11-Oct,44648,5207,15461,11.7,33.7,499,10.6
10/11/15 14:00,11-Oct,47646,5454,15461,11.4,35.3,247,4.7
10/11/15 15:00,11-Oct,50234,5822,15461,11.6,37.7,368,6.8
10/11/15 16:00,11-Oct,51700,6018,15461,11.6,38.9,196,3.4
10/11/15 17:00,11-Oct,52233,6132,15461,11.7,39.7,114,1.9
10/11/15 18:00,11-Oct,51141,6049,15461,11.8,39.1,-83,-1.3
10/11/15 19:00,11-Oct,49098,4992,15461,10.2,32.3,-1057,-17.5
10/11/15 20:00,11-Oct,48589,5820,15461,12,37.6,828,16.6
10/11/15 21:00,11-Oct,46246,7411,15461,16,47.9,1591,27.3
10/11/15 22:00,11-Oct,43584,8447,15461,19.4,54.6,1036,14
10/11/15 23:00,11-Oct,40109,8956,15461,22.3,57.9,509,6
10/12/15 0:00,12-Oct,36951,8982,15461,24.3,58.1,27,0.3
10/12/15 1:00,12-Oct,34728,8827,15461,25.4,57.1,-156,-1.7
10/12/15 2:00,12-Oct,33234,8643,15461,26,55.9,-184,-2.1
10/12/15 3:00,12-Oct,32092,8639,15461,26.9,55.9,-3,0
10/12/15 4:00,12-Oct,31794,7954,15461,25,51.4,-685,-7.9
10/12/15 5:00,12-Oct,32276,8062,15461,25,52.1,108,1.4
10/12/15 6:00,12-Oct,34540,7907,15461,22.9,51.1,-155,-1.9
10/12/15 7:00,12-Oct,37353,7955,15461,21.3,51.5,47,0.6
10/12/15 8:00,12-Oct,37423,7272,15461,19.4,47,-683,-8.6
10/12/15 9:00,12-Oct,39541,5756,15461,14.6,37.2,-1516,-20.9
10/12/15 10:00,12-Oct,42977,5607,15461,13,36.3,-148,-2.6
10/12/15 11:00,12-Oct,46205,8066,15461,17.5,52.2,2459,43.8
10/12/15 12:00,12-Oct,49561,9647,15461,19.5,62.4,1581,19.6
10/12/15 13:00,12-Oct,52730,9806,15461,18.6,63.4,159,1.6
10/12/15 14:00,12-Oct,55878,9536,15461,17.1,61.7,-270,-2.8
10/12/15 15:00,12-Oct,57909,9359,15461,16.2,60.5,-177,-1.9
10/12/15 16:00,12-Oct,59128,9228,15461,15.6,59.7,-131,-1.4
10/12/15 17:00,12-Oct,58960,8673,15461,14.7,56.1,-555,-6
10/12/15 18:00,12-Oct,57347,7897,15461,13.8,51.1,-776,-8.9
10/12/15 19:00,12-Oct,54766,5922,15461,10.8,38.3,-1976,-25
10/12/15 20:00,12-Oct,53960,5334,15461,9.9,34.5,-587,-9.9
10/12/15 21:00,12-Oct,50865,5373,15461,10.6,34.8,38,0.7
10/12/15 22:00,12-Oct,46941,5278,15461,11.2,34.1,-95,-1.8
10/12/15 23:00,12-Oct,42277,5102,15461,12.1,33,-176,-3.3
10/13/15 0:00,13-Oct,38303,4378,15461,11.4,28.3,-725,-14.2
10/13/15 1:00,13-Oct,35608,3695,15461,10.4,23.9,-682,-15.6
10/13/15 2:00,13-Oct,33764,3605,15461,10.7,23.3,-90,-2.4
10/13/15 3:00,13-Oct,32550,3209,15461,9.9,20.8,-396,-11
10/13/15 4:00,13-Oct,32002,2633,15461,8.2,17,-576,-18
10/13/15 5:00,13-Oct,32520,2041,15461,6.3,13.2,-591,-22.5
10/13/15 6:00,13-Oct,34983,1603,15461,4.6,10.4,-438,-21.5
10/13/15 7:00,13-Oct,37929,1380,15461,3.6,8.9,-224,-14
10/13/15 8:00,13-Oct,37129,1266,15461,3.4,8.2,-114,-8.3
10/13/15 9:00,13-Oct,38232,1181,15461,3.1,7.6,-85,-6.7
10/13/15 10:00,13-Oct,40365,646,15461,1.6,4.2,-535,-45.3
10/13/15 11:00,13-Oct,42637,869,15461,2,5.6,222,34.4
10/13/15 12:00,13-Oct,45034,1092,15461,2.4,7.1,223,25.7
10/13/15 13:00,13-Oct,47845,1219,15461,2.5,7.9,127,11.6
10/13/15 14:00,13-Oct,50272,1074,15461,2.1,6.9,-146,-11.9
10/13/15 15:00,13-Oct,52287,1057,15461,2,6.8,-17,-1.5
10/13/15 16:00,13-Oct,53449,1018,15461,1.9,6.6,-39,-3.7
10/13/15 17:00,13-Oct,53530,814,15461,1.5,5.3,-204,-20
10/13/15 18:00,13-Oct,51918,818,15461,1.6,5.3,4,0.5
10/13/15 19:00,13-Oct,48759,706,15461,1.4,4.6,-112,-13.7
10/13/15 20:00,13-Oct,47466,1187,15461,2.5,7.7,481,68.2
10/13/15 21:00,13-Oct,44276,1802,15461,4.1,11.7,615,51.8
10/13/15 22:00,13-Oct,40672,2328,15461,5.7,15.1,526,29.2
10/13/15 23:00,13-Oct,36264,2656,15461,7.3,17.2,328,14.1
10/14/15 0:00,14-Oct,32844,3495,15665,10.6,22.3,839,31.6
10/14/15 1:00,14-Oct,30356,4566,15665,15,29.2,1072,30.7
10/14/15 2:00,14-Oct,28930,4972,15665,17.2,31.7,405,8.9
10/14/15 3:00,14-Oct,28147,4910,15665,17.4,31.3,-62,-1.2
10/14/15 4:00,14-Oct,27672,4383,15665,15.8,28,-527,-10.7
10/14/15 5:00,14-Oct,28319,4141,15665,14.6,26.4,-241,-5.5
10/14/15 6:00,14-Oct,30774,3586,15665,11.7,22.9,-555,-13.4
10/14/15 7:00,14-Oct,34049,3641,15665,10.7,23.2,55,1.5
10/14/15 8:00,14-Oct,33656,3304,15665,9.8,21.1,-337,-9.2
10/14/15 9:00,14-Oct,34917,2874,15665,8.2,18.3,-430,-13
10/14/15 10:00,14-Oct,37078,1819,15665,4.9,11.6,-1055,-36.7
10/14/15 11:00,14-Oct,39615,2316,15665,5.8,14.8,497,27.3
10/14/15 12:00,14-Oct,42462,2797,15665,6.6,17.9,480,20.7
10/14/15 13:00,14-Oct,45602,2384,15665,5.2,15.2,-413,-14.8
10/14/15 14:00,14-Oct,48605,2546,15665,5.2,16.3,162,6.8
10/14/15 15:00,14-Oct,51398,2799,15665,5.4,17.9,254,10
10/14/15 16:00,14-Oct,53537,3087,15665,5.8,19.7,288,10.3
10/14/15 17:00,14-Oct,54131,3189,15665,5.9,20.4,102,3.3
10/14/15 18:00,14-Oct,52599,3264,15665,6.2,20.8,75,2.4
